STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,currency,Currency,estruct,Earnings structure,ecase,Earnings case,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SE,Sweden,2020,,69766.33,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SE,Sweden,2021,,74105.55,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SE,Sweden,2022,,73458.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2000,,12567.01,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2001,,13941.26,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2002,,15183.50,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2003,,16429.20,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2004,,17506.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2005,,18655.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2006,,19612.51,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2007,,21208.48,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2008,,22856.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2009,,23347.87,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2010,,24429.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2011,,25037.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2012,,25672.04,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2013,,25855.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2014,,26191.52,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2015,,26367.63,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2016,,26793.42,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2017,,27406.16,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2018,,27872.25,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2019,,28723.48,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2020,,29889.63,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2021,,31367.01,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SI,Slovenia,2022,,33204.15,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2000,,8512.22,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2001,,8800.64,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2002,,9283.31,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2003,,10039.84,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2004,,11277.61,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2005,,12109.93,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2006,,12898.36,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2007,,13677.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2008,,14929.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2009,,15510.89,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2010,,15995.38,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2011,,16300.10,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2012,,16633.99,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2013,,16936.85,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2014,,17578.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2015,,17931.82,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2016,,18387.00,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2017,,19000.39,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2018,,20014.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2019,,21066.28,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2020,,21645.76,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2021,,23333.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",SK,Slovakia,2022,,25720.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2000,,13749861076.22,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2001,,9715676152.78,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2002,,10252618882.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2003,,10516659580.08,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2004,,10973.21,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2005,,13042.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2006,,12045.03,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2007,,10512.65,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2008,,11614.62,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2009,,11272.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2010,,13356.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2011,,12461.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2012,,14016.98,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2013,,14319.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2014,,13859.29,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2015,,15082.93,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2016,,16349.79,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2017,,14546.28,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2018,,12354.33,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2019,,13920.24,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2020,,12980.59,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2021,,11782.07,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",TR,Türkiye,2022,,11638.25,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2000,,62778.43,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2001,,65013.72,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2002,,66506.75,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2003,,61367.77,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2004,,65321.55,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2005,,67065.19,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2006,,69620.67,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2007,,73160.52,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2008,,64445.97,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2009,,57982.71,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2010,,61706.58,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2011,,60877.18,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2012,,66890.44,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2013,,64896.60,,,
dataflow,ESTAT:EARN_NT_NET(1.0),Annual net earnings,A,Annual,EUR,Euro,NET,Net earning,CPL_CH2_AW100_100,"Two-earner couple with two children, both earning 100% of the average earning",UK,United Kingdom,2014,,68783.93,,,
